zip,Zipcode name,City,State,County Name
10125,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10126,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10128,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10129,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10138,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10150,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10151,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10152,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10153,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10154,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10155,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10156,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10158,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10159,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10160,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10162,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10163,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10164,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10165,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10166,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10167,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10168,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10169,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10170,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10171,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10172,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10173,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10174,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10175,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10176,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10177,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10178,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10179,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10185,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10199,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10203,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10212,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10261,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10265,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10268,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10270,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10271,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10272,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10274,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10276,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10278,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10279,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10280,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10281,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10282,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10285,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10286,"NEW YORK, NY",NEW YORK,NY,NEW YORK
10292,"NEW YORK, NY",NEW YORK,NY,NEW YORK
13417,"NEW YORK MILLS, NY",NEW YORK MILLS,NY,ONEIDA
14513,"NEWARK, NY",NEWARK,NY,WAYNE
13811,"NEWARK VALLEY, NY",NEWARK VALLEY,NY,TIOGA
12550,"NEWBURGH, NY",NEWBURGH,NY,ORANGE
12551,"NEWBURGH, NY",NEWBURGH,NY,ORANGE
12552,"NEWBURGH, NY",NEWBURGH,NY,ORANGE
12555,"NEWBURGH, NY",NEWBURGH,NY,ORANGE
12852,"NEWCOMB, NY",NEWCOMB,NY,ESSEX
14108,"NEWFANE, NY",NEWFANE,NY,NIAGARA
14867,"NEWFIELD, NY",NEWFIELD,NY,TOMPKINS
13416,"NEWPORT, NY",NEWPORT,NY,HERKIMER
13666,"NEWTON FALLS, NY",NEWTON FALLS,NY,SAINT LAWRENCE
12128,"NEWTONVILLE, NY",NEWTONVILLE,NY,ALBANY
14301,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,NIAGARA
14302,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,NIAGARA
14303,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,NIAGARA
14304,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,NIAGARA
14305,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,NIAGARA
14109,"NIAGARA UNIVERSITY, NY",NIAGARA UNIVERSITY,NY,NIAGARA
13812,"NICHOLS, NY",NICHOLS,NY,TIOGA
12965,"NICHOLVILLE, NY",NICHOLVILLE,NY,SAINT LAWRENCE
13813,"NINEVEH, NY",NINEVEH,NY,BROOME
12130,"NIVERVILLE, NY",NIVERVILLE,NY,COLUMBIA
13667,"NORFOLK, NY",NORFOLK,NY,SAINT LAWRENCE
11703,"NORTH BABYLON, NY",NORTH BABYLON,NY,SUFFOLK
12966,"NORTH BANGOR, NY",NORTH BANGOR,NY,FRANKLIN
13123,"NORTH BAY, NY",NORTH BAY,NY,ONEIDA
12131,"NORTH BLENHEIM, NY",NORTH BLENHEIM,NY,SCHOHARIE
14110,"NORTH BOSTON, NY",NORTH BOSTON,NY,ERIE
12766,"NORTH BRANCH, NY",NORTH BRANCH,NY,SULLIVAN
13418,"NORTH BROOKFIELD, NY",NORTH BROOKFIELD,NY,MADISON
12132,"NORTH CHATHAM, NY",NORTH CHATHAM,NY,COLUMBIA
14514,"NORTH CHILI, NY",NORTH CHILI,NY,MONROE
14111,"NORTH COLLINS, NY",NORTH COLLINS,NY,ERIE
12853,"NORTH CREEK, NY",NORTH CREEK,NY,WARREN
14112,"NORTH EVANS, NY",NORTH EVANS,NY,ERIE
12854,"NORTH GRANVILLE, NY",NORTH GRANVILLE,NY,WASHINGTON
14515,"NORTH GREECE, NY",NORTH GREECE,NY,MONROE
12133,"NORTH HOOSICK, NY",NORTH HOOSICK,NY,RENSSELAER
12855,"NORTH HUDSON, NY",NORTH HUDSON,NY,ESSEX
14113,"NORTH JAVA, NY",NORTH JAVA,NY,WYOMING
12967,"NORTH LAWRENCE, NY",NORTH LAWRENCE,NY,SAINT LAWRENCE
13814,"NORTH NORWICH, NY",NORTH NORWICH,NY,CHENANGO
13124,"NORTH PITCHER, NY",NORTH PITCHER,NY,CHENANGO
12856,"NORTH RIVER, NY",NORTH RIVER,NY,WARREN
14516,"NORTH ROSE, NY",NORTH ROSE,NY,WAYNE
10560,"NORTH SALEM, NY",NORTH SALEM,NY,WESTCHESTER
14120,"NORTH TONAWANDA, NY",NORTH TONAWANDA,NY,NIAGARA
11768,"NORTHPORT, NY",NORTHPORT,NY,SUFFOLK
12134,"NORTHVILLE, NY",NORTHVILLE,NY,FULTON
13815,"NORWICH, NY",NORWICH,NY,CHENANGO
13668,"NORWOOD, NY",NORWOOD,NY,SAINT LAWRENCE
14517,"NUNDA, NY",NUNDA,NY,LIVINGSTON
10960,"NYACK, NY",NYACK,NY,ROCKLAND
12460,"OAK HILL, NY",OAK HILL,NY,GREENE
11769,"OAKDALE, NY",OAKDALE,NY,SUFFOLK
14125,"OAKFIELD, NY",OAKFIELD,NY,GENESEE
11364,"OAKLAND GARDENS, NY",OAKLAND GARDENS,NY,QUEENS
14518,"OAKS CORNERS, NY",OAKS CORNERS,NY,ONTARIO
12767,"OBERNBURG, NY",OBERNBURG,NY,SULLIVAN
11770,"OCEAN BEACH, NY",OCEAN BEACH,NY,SUFFOLK
11572,"OCEANSIDE, NY",OCEANSIDE,NY,NASSAU
14869,"ODESSA, NY",ODESSA,NY,SCHUYLER
13669,"OGDENSBURG, NY",OGDENSBURG,NY,SAINT LAWRENCE
14126,"OLCOTT, NY",OLCOTT,NY,NIAGARA
11804,"OLD BETHPAGE, NY",OLD BETHPAGE,NY,NASSAU
12136,"OLD CHATHAM, NY",OLD CHATHAM,NY,COLUMBIA
13420,"OLD FORGE, NY",OLD FORGE,NY,HERKIMER
11568,"OLD WESTBURY, NY",OLD WESTBURY,NY,NASSAU
14760,"OLEAN, NY",OLEAN,NY,CATTARAUGUS
12461,"OLIVEBRIDGE, NY",OLIVEBRIDGE,NY,ULSTER
12857,"OLMSTEDVILLE, NY",OLMSTEDVILLE,NY,ESSEX
13421,"ONEIDA, NY",ONEIDA,NY,MADISON
13820,"ONEONTA, NY",ONEONTA,NY,OTSEGO
14519,"ONTARIO, NY",ONTARIO,NY,WAYNE
14520,"ONTARIO CENTER, NY",ONTARIO CENTER,NY,WAYNE
10962,"ORANGEBURG, NY",ORANGEBURG,NY,ROCKLAND
14127,"ORCHARD PARK, NY",ORCHARD PARK,NY,ERIE
11957,"ORIENT, NY",ORIENT,NY,SUFFOLK
13424,"ORISKANY, NY",ORISKANY,NY,ONEIDA
13425,"ORISKANY FALLS, NY",ORISKANY FALLS,NY,ONEIDA
13426,"ORWELL, NY",ORWELL,NY,OSWEGO
10562,"OSSINING, NY",OSSINING,NY,WESTCHESTER
13670,"OSWEGATCHIE, NY",OSWEGATCHIE,NY,SAINT LAWRENCE
13126,"OSWEGO, NY",OSWEGO,NY,OSWEGO
13825,"OTEGO, NY",OTEGO,NY,OTSEGO
10963,"OTISVILLE, NY",OTISVILLE,NY,ORANGE
14766,"OTTO, NY",OTTO,NY,CATTARAUGUS
13826,"OUAQUAGA, NY",OUAQUAGA,NY,BROOME
14521,"OVID, NY",OVID,NY,SENECA
13827,"OWEGO, NY",OWEGO,NY,TIOGA
12969,"OWLS HEAD, NY",OWLS HEAD,NY,FRANKLIN
13671,"OXBOW, NY",OXBOW,NY,JEFFERSON
13830,"OXFORD, NY",OXFORD,NY,CHENANGO
11771,"OYSTER BAY, NY",OYSTER BAY,NY,NASSAU
11416,"OZONE PARK, NY",OZONE PARK,NY,QUEENS
11417,"OZONE PARK, NY",OZONE PARK,NY,QUEENS
14870,"PAINTED POST, NY",PAINTED POST,NY,STEUBEN
13428,"PALATINE BRIDGE, NY",PALATINE BRIDGE,NY,MONTGOMERY
12463,"PALENVILLE, NY",PALENVILLE,NY,GREENE
10964,"PALISADES, NY",PALISADES,NY,ROCKLAND
14522,"PALMYRA, NY",PALMYRA,NY,WAYNE
14767,"PANAMA, NY",PANAMA,NY,CHAUTAUQUA
12858,"PARADOX, NY",PARADOX,NY,ESSEX
13131,"PARISH, NY",PARISH,NY,OSWEGO
13672,"PARISHVILLE, NY",PARISHVILLE,NY,SAINT LAWRENCE
12768,"PARKSVILLE, NY",PARKSVILLE,NY,SULLIVAN
11772,"PATCHOGUE, NY",PATCHOGUE,NY,SUFFOLK
12563,"PATTERSON, NY",PATTERSON,NY,PUTNAM
12137,"PATTERSONVILLE, NY",PATTERSONVILLE,NY,SCHENECTADY
12970,"PAUL SMITHS, NY",PAUL SMITHS,NY,FRANKLIN
14525,"PAVILION, NY",PAVILION,NY,GENESEE
12564,"PAWLING, NY",PAWLING,NY,DUTCHESS
10965,"PEARL RIVER, NY",PEARL RIVER,NY,ROCKLAND
11958,"PECONIC, NY",PECONIC,NY,SUFFOLK
10566,"PEEKSKILL, NY",PEEKSKILL,NY,WESTCHESTER
10803,"PELHAM, NY",PELHAM,NY,WESTCHESTER
14526,"PENFIELD, NY",PENFIELD,NY,MONROE
14527,"PENN YAN, NY",PENN YAN,NY,YATES
13132,"PENNELLVILLE, NY",PENNELLVILLE,NY,OSWEGO
14529,"PERKINSVILLE, NY",PERKINSVILLE,NY,STEUBEN
14530,"PERRY, NY",PERRY,NY,WYOMING
14129,"PERRYSBURG, NY",PERRYSBURG,NY,CATTARAUGUS
12972,"PERU, NY",PERU,NY,CLINTON
12138,"PETERSBURG, NY",PETERSBURG,NY,RENSSELAER
14532,"PHELPS, NY",PHELPS,NY,ONTARIO
13673,"PHILADELPHIA, NY",PHILADELPHIA,NY,JEFFERSON
12769,"PHILLIPSPORT, NY",PHILLIPSPORT,NY,SULLIVAN
12565,"PHILMONT, NY",PHILMONT,NY,COLUMBIA
12464,"PHOENICIA, NY",PHOENICIA,NY,ULSTER
13135,"PHOENIX, NY",PHOENIX,NY,OSWEGO
12973,"PIERCEFIELD, NY",PIERCEFIELD,NY,SAINT LAWRENCE
10968,"PIERMONT, NY",PIERMONT,NY,ROCKLAND
13674,"PIERREPONT MANOR, NY",PIERREPONT MANOR,NY,JEFFERSON
14533,"PIFFARD, NY",PIFFARD,NY,LIVINGSTON
14130,"PIKE, NY",PIKE,NY,WYOMING
12566,"PINE BUSH, NY",PINE BUSH,NY,ORANGE
14871,"PINE CITY, NY",PINE CITY,NY,CHEMUNG
12465,"PINE HILL, NY",PINE HILL,NY,ULSTER
10969,"PINE ISLAND, NY",PINE ISLAND,NY,ORANGE
12567,"PINE PLAINS, NY",PINE PLAINS,NY,DUTCHESS
14872,"PINE VALLEY, NY",PINE VALLEY,NY,CHEMUNG
12139,"PISECO, NY",PISECO,NY,HAMILTON
13136,"PITCHER, NY",PITCHER,NY,CHENANGO
14534,"PITTSFORD, NY",PITTSFORD,NY,MONROE
11803,"PLAINVIEW, NY",PLAINVIEW,NY,NASSAU
13137,"PLAINVILLE, NY",PLAINVILLE,NY,ONONDAGA
12568,"PLATTEKILL, NY",PLATTEKILL,NY,ULSTER
12901,"PLATTSBURGH, NY",PLATTSBURGH,NY,CLINTON
12903,"PLATTSBURGH, NY",PLATTSBURGH,NY,CLINTON
12569,"PLEASANT VALLEY, NY",PLEASANT VALLEY,NY,DUTCHESS
10570,"PLEASANTVILLE, NY",PLEASANTVILLE,NY,WESTCHESTER
13675,"PLESSIS, NY",PLESSIS,NY,JEFFERSON
13832,"PLYMOUTH, NY",PLYMOUTH,NY,CHENANGO
12140,"POESTENKILL, NY",POESTENKILL,NY,RENSSELAER
11569,"POINT LOOKOUT, NY",POINT LOOKOUT,NY,NASSAU
13431,"POLAND, NY",POLAND,NY,HERKIMER
10970,"POMONA, NY",POMONA,NY,ROCKLAND
13138,"POMPEY, NY",POMPEY,NY,ONONDAGA
12770,"POND EDDY, NY",POND EDDY,NY,SULLIVAN
13139,"POPLAR RIDGE, NY",POPLAR RIDGE,NY,CAYUGA
13140,"PORT BYRON, NY",PORT BYRON,NY,CAYUGA
10573,"PORT CHESTER, NY",PORT CHESTER,NY,WESTCHESTER
13833,"PORT CRANE, NY",PORT CRANE,NY,BROOME
12466,"PORT EWEN, NY",PORT EWEN,NY,ULSTER
14537,"PORT GIBSON, NY",PORT GIBSON,NY,ONTARIO
12974,"PORT HENRY, NY",PORT HENRY,NY,ESSEX
11777,"PORT JEFFERSON, NY",PORT JEFFERSON,NY,SUFFOLK
11776,"PORT JEFFERSON STATION, NY",PORT JEFFERSON STATION,NY,SUFFOLK
12771,"PORT JERVIS, NY",PORT JERVIS,NY,SULLIVAN
12975,"PORT KENT, NY",PORT KENT,NY,ESSEX
13433,"PORT LEYDEN, NY",PORT LEYDEN,NY,LEWIS
11050,"PORT WASHINGTON, NY",PORT WASHINGTON,NY,NASSAU
11051,"PORT WASHINGTON, NY",PORT WASHINGTON,NY,NASSAU
11055,"PORT WASHINGTON, NY",PORT WASHINGTON,NY,NASSAU
14536,"PORTAGEVILLE, NY",PORTAGEVILLE,NY,WYOMING
12859,"PORTER CORNERS, NY",PORTER CORNERS,NY,SARATOGA
14769,"PORTLAND, NY",PORTLAND,NY,CHAUTAUQUA
13834,"PORTLANDVILLE, NY",PORTLANDVILLE,NY,OTSEGO
14770,"PORTVILLE, NY",PORTVILLE,NY,CATTARAUGUS
13676,"POTSDAM, NY",POTSDAM,NY,SAINT LAWRENCE
13699,"POTSDAM, NY",POTSDAM,NY,SAINT LAWRENCE
12860,"POTTERSVILLE, NY",POTTERSVILLE,NY,WARREN
12601,"POUGHKEEPSIE, NY",POUGHKEEPSIE,NY,DUTCHESS
12602,"POUGHKEEPSIE, NY",POUGHKEEPSIE,NY,DUTCHESS
12603,"POUGHKEEPSIE, NY",POUGHKEEPSIE,NY,DUTCHESS
12604,"POUGHKEEPSIE, NY",POUGHKEEPSIE,NY,DUTCHESS
12570,"POUGHQUAG, NY",POUGHQUAG,NY,DUTCHESS
10576,"POUND RIDGE, NY",POUND RIDGE,NY,WESTCHESTER
14873,"PRATTSBURGH, NY",PRATTSBURGH,NY,STEUBEN
12468,"PRATTSVILLE, NY",PRATTSVILLE,NY,GREENE
13141,"PREBLE, NY",PREBLE,NY,CORTLAND
12469,"PRESTON HOLLOW, NY",PRESTON HOLLOW,NY,ALBANY
13435,"PROSPECT, NY",PROSPECT,NY,ONEIDA
13142,"PULASKI, NY",PULASKI,NY,OSWEGO
14874,"PULTENEY, NY",PULTENEY,NY,STEUBEN
14538,"PULTNEYVILLE, NY",PULTNEYVILLE,NY,WAYNE
10577,"PURCHASE, NY",PURCHASE,NY,WESTCHESTER
10578,"PURDYS, NY",PURDYS,NY,WESTCHESTER
12470,"PURLING, NY",PURLING,NY,GREENE
12861,"PUTNAM STATION, NY",PUTNAM STATION,NY,WASHINGTON
10579,"PUTNAM VALLEY, NY",PUTNAM VALLEY,NY,PUTNAM
12141,"QUAKER STREET, NY",QUAKER STREET,NY,SCHENECTADY
11427,"QUEENS VILLAGE, NY",QUEENS VILLAGE,NY,QUEENS
11428,"QUEENS VILLAGE, NY",QUEENS VILLAGE,NY,QUEENS
11429,"QUEENS VILLAGE, NY",QUEENS VILLAGE,NY,QUEENS
12804,"QUEENSBURY, NY",QUEENSBURY,NY,WARREN
11959,"QUOGUE, NY",QUOGUE,NY,SUFFOLK
12976,"RAINBOW LAKE, NY",RAINBOW LAKE,NY,FRANKLIN
14772,"RANDOLPH, NY",RANDOLPH,NY,CATTARAUGUS
14131,"RANSOMVILLE, NY",RANSOMVILLE,NY,NIAGARA
13436,"RAQUETTE LAKE, NY",RAQUETTE LAKE,NY,HAMILTON
12143,"RAVENA, NY",RAVENA,NY,ALBANY
12977,"RAY BROOK, NY",RAY BROOK,NY,ESSEX
13678,"RAYMONDVILLE, NY",RAYMONDVILLE,NY,SAINT LAWRENCE
14876,"READING CENTER, NY",READING CENTER,NY,SCHUYLER
13143,"RED CREEK, NY",RED CREEK,NY,WAYNE
12571,"RED HOOK, NY",RED HOOK,NY,DUTCHESS
13437,"REDFIELD, NY",REDFIELD,NY,OSWEGO
12978,"REDFORD, NY",REDFORD,NY,CLINTON
13679,"REDWOOD, NY",REDWOOD,NY,JEFFERSON
11374,"REGO PARK, NY",REGO PARK,NY,QUEENS
13438,"REMSEN, NY",REMSEN,NY,ONEIDA
11960,"REMSENBURG, NY",REMSENBURG,NY,SUFFOLK
12144,"RENSSELAER, NY",RENSSELAER,NY,RENSSELAER
13680,"RENSSELAER FALLS, NY",RENSSELAER FALLS,NY,SAINT LAWRENCE
12147,"RENSSELAERVILLE, NY",RENSSELAERVILLE,NY,ALBANY
14539,"RETSOF, NY",RETSOF,NY,LIVINGSTON
12148,"REXFORD, NY",REXFORD,NY,SARATOGA
14877,"REXVILLE, NY",REXVILLE,NY,STEUBEN
12572,"RHINEBECK, NY",RHINEBECK,NY,DUTCHESS
12574,"RHINECLIFF, NY",RHINECLIFF,NY,DUTCHESS
14774,"RICHBURG, NY",RICHBURG,NY,ALLEGANY
13439,"RICHFIELD SPRINGS, NY",RICHFIELD SPRINGS,NY,OTSEGO
13835,"RICHFORD, NY",RICHFORD,NY,TIOGA
13144,"RICHLAND, NY",RICHLAND,NY,OSWEGO
11418,"RICHMOND HILL, NY",RICHMOND HILL,NY,QUEENS
12149,"RICHMONDVILLE, NY",RICHMONDVILLE,NY,SCHOHARIE
13681,"RICHVILLE, NY",RICHVILLE,NY,SAINT LAWRENCE
11961,"RIDGE, NY",RIDGE,NY,SUFFOLK
11385,"RIDGEWOOD, NY",RIDGEWOOD,NY,QUEENS
11386,"RIDGEWOOD, NY",RIDGEWOOD,NY,QUEENS
12471,"RIFTON, NY",RIFTON,NY,ULSTER
12862,"RIPARIUS, NY",RIPARIUS,NY,WARREN
14775,"RIPLEY, NY",RIPLEY,NY,CHAUTAUQUA
11901,"RIVERHEAD, NY",RIVERHEAD,NY,SUFFOLK
14602,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14603,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14604,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14605,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14606,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14607,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14608,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14609,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14610,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14611,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14612,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14613,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14614,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14615,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14616,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14617,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14618,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14619,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14620,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14621,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14622,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14623,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14624,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14625,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14626,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14627,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14638,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14639,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14642,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14643,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14644,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14646,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14647,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14649,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14650,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14652,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14653,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14692,"ROCHESTER, NY",ROCHESTER,NY,MONROE
14694,"ROCHESTER, NY",ROCHESTER,NY,MONROE
12863,"ROCK CITY FALLS, NY",ROCK CITY FALLS,NY,SARATOGA
12775,"ROCK HILL, NY",ROCK HILL,NY,SULLIVAN
14878,"ROCK STREAM, NY",ROCK STREAM,NY,SCHUYLER
12575,"ROCK TAVERN, NY",ROCK TAVERN,NY,ORANGE
11694,"ROCKAWAY PARK, NY",ROCKAWAY PARK,NY,QUEENS
11570,"ROCKVILLE CENTRE, NY",ROCKVILLE CENTRE,NY,NASSAU
11571,"ROCKVILLE CENTRE, NY",ROCKVILLE CENTRE,NY,NASSAU
11778,"ROCKY POINT, NY",ROCKY POINT,NY,SUFFOLK
13682,"RODMAN, NY",RODMAN,NY,JEFFERSON
13440,"ROME, NY",ROME,NY,ONEIDA
13441,"ROME, NY",ROME,NY,ONEIDA
13442,"ROME, NY",ROME,NY,ONEIDA
13449,"ROME, NY",ROME,NY,ONEIDA
14541,"ROMULUS, NY",ROMULUS,NY,SENECA
11779,"RONKONKOMA, NY",RONKONKOMA,NY,SUFFOLK
11575,"ROOSEVELT, NY",ROOSEVELT,NY,NASSAU
